 acc_sum block  block_c  change condition correct correct_response                                                  datetime   endtime            face project response  response_time  row_sel session_number  start_end  starttime subject_id task task_vers  trial
       0  test        1     1.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  803396.8 152_y_f_n_a.png       I     None           2015        8              1     3028.6   800368.2       8018  NNB         B      6
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  806429.2 013_y_m_n_a.png       I     None           2014        9              1     3028.7   803400.5       8018  NNB         B      7
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  809461.3 110_o_f_n_a.png       I     None           2014       10              1     3028.1   806433.2       8018  NNB         B      8
       0  test        1     1.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  812493.5 013_y_m_n_a.png       I     None           2014       11              1     3028.5   809465.0       8018  NNB         B      9
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  815526.3 029_m_f_n_a.png       I     None           2014       12              1     3029.5   812496.8       8018  NNB         B     10
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  818558.8 029_m_f_n_a.png       I     None           2015       13              1     3028.6   815530.2       8018  NNB         B     11
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  821592.2 065_o_m_n_a.png       I     None           2015       14              1     3029.7   818562.5       8018  NNB         B     12
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  824623.3 110_o_f_n_a.png       I     None           2014       15              1     3027.4   821595.9       8018  NNB         B     13
       0  test        1     1.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  827655.8 065_o_m_n_a.png       I     None           2015       16              1     3029.2   824626.6       8018  NNB         B     14
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  830688.1 097_m_f_n_a.png       I     None           2014       17              1     3029.1   827659.0       8018  NNB         B     15
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  833720.6 178_m_m_n_a.png       I     None           2015       18              1     3028.7   830691.9       8018  NNB         B     16
       0  test        2     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  833720.6 178_m_m_n_a.png       I    space          11337        1              1     3028.7   830691.9       8018  NNB         B      0
       0  test        2     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  833720.6 173_y_f_n_a.png       I    space          11337        2              1     3028.7   830691.9       8018  NNB         B      0
       1  test        2     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  852464.7 178_m_m_n_a.png       I        z           1242        3              1     2262.3   850202.4       8018  NNB         B      1
       2  test        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  854580.4 097_m_f_n_a.png       I        m           1088        4              1     2111.7   852468.7       8018  NNB         B      2
       2  test        2     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  856729.9 173_y_f_n_a.png       I        z           1116        5              1     2146.0   854583.9       8018  NNB         B      3
       3  test        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  859089.5 065_o_m_n_a.png       I        m           1341        6              1     2355.9   856733.6       8018  NNB         B      4
       4  test        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  861111.9 152_y_f_n_a.png       I        m           1001        7              1     2018.8   859093.1       8018  NNB         B      5
       5  test        2     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  863411.4 065_o_m_n_a.png       I        z           1265        8              1     2295.6   861115.8       8018  NNB         B      6
       6  test        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  865893.8 013_y_m_n_a.png       I        m           1462        9              1     2479.3   863414.5       8018  NNB         B      7
       6  test        2     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  868009.8 013_y_m_n_a.png       I        z           1091       10              1     2112.8   865897.0       8018  NNB         B      8
       7  test        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  870909.1 029_m_f_n_a.png       I        m           1871       11              1     2896.0   868013.1       8018  NNB         B      9
       8  test        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  873558.0 173_y_f_n_a.png       I        m           1620       12              1     2645.2   870912.8       8018  NNB         B     10
       9  test        2     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  875640.7 029_m_f_n_a.png       I        z           1051       13              1     2079.5   873561.2       8018  NNB         B     11
      10  test        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  877890.0 176_o_m_n_a.png       I        m           1224       14              1     2246.1   875643.9       8018  NNB         B     12
      10  test        2     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  879772.9 176_o_m_n_a.png       I        z            863       15              1     1879.1   877893.8       8018  NNB         B     13
      11  test        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  882138.6 110_o_f_n_a.png       I        m           1340       16              1     2361.8   879776.8       8018  NNB         B     14
      12  test        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  884171.5 126_m_m_n_a.png       I        m            999       17              1     2029.3   882142.2       8018  NNB         B     15
      13  test        2     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  886270.8 110_o_f_n_a.png       I        z           1078       18              1     2095.9   884174.9       8018  NNB         B     16
       0  test        3     1.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  886270.8 153_y_m_n_a.png       I    space           2547        1              1     2095.9   884174.9       8018  NNB         B      0
       0  test        3     1.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  886270.8 153_y_m_n_a.png       I    space           2547        2              1     2095.9   884174.9       8018  NNB         B      0
       1  test        3     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  896034.5 110_o_f_n_a.png       I        m           1049        3              1     2079.6   893954.9       8018  NNB         B      1
       2  test        3     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  898317.0 178_m_m_n_a.png       I        m           1254        4              1     2278.3   896038.7       8018  NNB         B      2
       3  test        3     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  900399.8 110_o_f_n_a.png       I        z           1052        5              1     2079.0   898320.8       8018  NNB         B      3
       3  test        3     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  903432.1 013_y_m_n_a.png       I     None           2014        6              1     3028.1   900404.0       8018  NNB         B      4
       4  test        3     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  905448.1 178_m_m_n_a.png       I        m            985        7              1     2012.9   903435.2       8018  NNB         B      5
       5  test        3     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  907763.9 013_y_m_n_a.png       I        z           1289        8              1     2312.5   905451.4       8018  NNB         B      6
       6  test        3     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  910779.7 173_y_f_n_a.png       I        m           1989        9              1     3012.4   907767.3       8018  NNB         B      7
       7  test        3     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  913245.5 126_m_m_n_a.png       I        m           1445       10              1     2461.7   910783.8       8018  NNB         B      8
       8  test        3     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  915411.4 173_y_f_n_a.png       I        z           1147       11              1     2162.6   913248.8       8018  NNB         B      9
       8  test        3     1.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  918443.9 126_m_m_n_a.png       I     None           2014       12              1     3029.2   915414.7       8018  NNB         B     10
       8  test        3     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  920610.2 110_o_f_n_a.png       I        z           1141       13              1     2162.2   918448.0       8018  NNB         B     11
       9  test        3     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  922659.3 097_m_f_n_a.png       I        m           1031       14              1     2045.6   920613.7       8018  NNB         B     12
       9  test        3     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  924692.1 065_o_m_n_a.png       I        z           1006       15              1     2029.2   922662.9       8018  NNB         B     13
      10  test        3     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  927007.9 097_m_f_n_a.png       I        z           1286       16              1     2312.7   924695.2       8018  NNB         B     14
      11  test        3     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  928974.1 086_o_f_n_a.png       I        m            945       17              1     1962.9   927011.2       8018  NNB         B     15
      11  test        3     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  932006.4 086_o_f_n_a.png       I     None           2014       18              1     3029.1   928977.3       8018  NNB         B     16
       0  test        4     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  932006.4 176_o_m_n_a.png       I    space           5252        1              1     3029.1   928977.3       8018  NNB         B      0
       0  test        4     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  932006.4 152_y_f_n_a.png       I    space           5252        2              1     3029.1   928977.3       8018  NNB         B      0
       1  test        4     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  944769.3 176_o_m_n_a.png       I        z           1234        3              1     2262.8   942506.5       8018  NNB         B      1
       2  test        4     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  947318.5 152_y_f_n_a.png       I        z           1520        4              1     2545.1   944773.4       8018  NNB         B      2
       3  test        4     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  949384.6 110_o_f_n_a.png       I        m           1034        5              1     2063.1   947321.5       8018  NNB         B      3
       3  test        4     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  952416.7 110_o_f_n_a.png       I     None           2015        6              1     3028.7   949388.0       8018  NNB         B      4
       4  test        4     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  954599.3 029_m_f_n_a.png       I        m           1152        7              1     2178.9   952420.4       8018  NNB         B      5
       5  test        4     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  956682.0 013_y_m_n_a.png       I        m           1058        8              1     2079.8   954602.2       8018  NNB         B      6
       6  test        4     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  959014.8 029_m_f_n_a.png       I        z           1311        9              1     2329.6   956685.2       8018  NNB         B      7
       7  test        4     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  961514.0 126_m_m_n_a.png       I        m           1466       10              1     2495.2   959018.8       8018  NNB         B      8
       7  test        4     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  963430.1 013_y_m_n_a.png       I        z            887       11              1     1912.3   961517.8       8018  NNB         B      9
       8  test        4     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  966195.8 086_o_f_n_a.png       I        m           1747       12              1     2761.8   963434.0       8018  NNB         B     10
       9  test        4     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  968278.3 153_y_m_n_a.png       I        m           1061       13              1     2079.2   966199.1       8018  NNB         B     11
      10  test        4     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  970311.0 086_o_f_n_a.png       I        z           1002       14              1     2029.3   968281.7       8018  NNB         B     12
      11  test        4     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  972527.2 153_y_m_n_a.png       I        z           1186       15              1     2212.4   970314.8       8018  NNB         B     13
      12  test        4     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  974609.7 178_m_m_n_a.png       I        m           1050       16              1     2078.7   972531.0       8018  NNB         B     14
      13  test        4     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  976804.0 097_m_f_n_a.png       I        m           1158       17              1     2190.6   974613.4       8018  NNB         B     15
      14  test        4     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  978858.4 178_m_m_n_a.png       I        z           1033       18              1     2051.0   976807.4       8018  NNB         B     16
       0  test        5     1.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  978858.4 153_y_m_n_a.png       I    space           2367        1              1     2051.0   976807.4       8018  NNB         B      0
       0  test        5     1.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  978858.4 097_m_f_n_a.png       I    space           2367        2              1     2051.0   976807.4       8018  NNB         B      0
       1  test        5     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  988405.5 153_y_m_n_a.png       I        z           1087        3              1     2111.7   986293.8       8018  NNB         B      1
       1  test        5     1.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  991437.7 097_m_f_n_a.png       I     None           2014        4              1     3028.8   988408.9       8018  NNB         B      2
       2  test        5     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  993603.6 086_o_f_n_a.png       I        m           1139        5              1     2162.9   991440.7       8018  NNB         B      3
       2  test        5     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  995570.1 153_y_m_n_a.png       I        z            932        6              1     1962.1   993608.0       8018  NNB         B      4
       3  test        5     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  997619.3 173_y_f_n_a.png       I        m           1031        7              1     2045.1   995574.2       8018  NNB         B      5
       3  test        5     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  999768.5 086_o_f_n_a.png       I        z           1118        8              1     2145.7   997622.8       8018  NNB         B      6
       4  test        5     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1002234.0 173_y_f_n_a.png       I        z           1432        9              1     2462.0   999772.0       8018  NNB         B      7
       5  test        5     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1004183.5 065_o_m_n_a.png       I        m            927       10              1     1945.5  1002238.0       8018  NNB         B      8
       6  test        5     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1006099.6 029_m_f_n_a.png       I        m            898       11              1     1912.5  1004187.1       8018  NNB         B      9
       7  test        5     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1007916.0 126_m_m_n_a.png       I        m            789       12              1     1812.8  1006103.2       8018  NNB         B     10
       7  test        5     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1010165.2 065_o_m_n_a.png       I        z           1221       13              1     2245.3  1007919.9       8018  NNB         B     11
       7  test        5     1.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1012797.9 126_m_m_n_a.png       I        m           1612       14              1     2628.7  1010169.2       8018  NNB         B     12
       8  test        5     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1014947.4 152_y_f_n_a.png       I        m           1115       15              1     2146.4  1012801.0       8018  NNB         B     13
       9  test        5     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1017347.6 176_o_m_n_a.png       I        m           1366       16              1     2396.3  1014951.3       8018  NNB         B     14
      10  test        5     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1020078.9 029_m_f_n_a.png       I        m           1711       17              1     2727.3  1017351.6       8018  NNB         B     15
      11  test        5     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time) 1022028.1 176_o_m_n_a.png       I        z            922       18              1     1945.4  1020082.7       8018  NNB         B     16
